listing_id,Property_Title,Price_Raw,Location_Info,Sector,Room_Number,Area_m2,Link,Scraped_At,Page
titan-2-camere-decom-62-mp-ideal-investitie-bloc-boutique-IDFWEc,Titan 2 camere decom. 62 mp ideal investitie bloc boutique,86 999 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,2,61.43,https://www.storia.ro/ro/oferta/titan-2-camere-decom-62-mp-ideal-investitie-bloc-boutique-IDFWEc,2025-12-27T16:37:02,3
titan-2-camere-semidecomandat-50-mp-acte-gata-de-mutare-IDFWEb,Titan 2 camere semidecomandat 50 mp ACTE GATA DE MUTARE,102 000 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,2,50.2,https://www.storia.ro/ro/oferta/titan-2-camere-semidecomandat-50-mp-acte-gata-de-mutare-IDFWEb,2025-12-27T16:37:02,3
titan-3-camere-69-mp-terase-30-mp-curte-83-mp-acte-gata-IDFWEa,Titan 3 camere 69 mp + terase 30 mp + curte 83 mp ACTE GATA,132 499 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,3,181.85,https://www.storia.ro/ro/oferta/titan-3-camere-69-mp-terase-30-mp-curte-83-mp-acte-gata-IDFWEa,2025-12-27T16:37:02,3
apartament-2-camere-57mp-acces-metrou-dimitrie-leonida-finalizat-IDFFxd,APARTAMENT 2 CAMERE | 57MP | ACCES METROU DIMITRIE LEONIDA | FINALIZAT,102 000 €,"Bulevardul Metalurgiei, Aparatorii Patriei, Sectorul 4, Bucuresti",4,2,57.0,https://www.storia.ro/ro/oferta/apartament-2-camere-57mp-acces-metrou-dimitrie-leonida-finalizat-IDFFxd,2025-12-27T16:37:02,3
garsoniera-decomandta-39-7mp-acces-metrou-berceni-comision-0-IDFGIF,GARSONIERA DECOMANDTA | 39.7MP | ACCES METROU BERCENI | COMISION 0%!!,63 840 €,"IMGB, Sectorul 4, Bucuresti",4,2,39.7,https://www.storia.ro/ro/oferta/garsoniera-decomandta-39-7mp-acces-metrou-berceni-comision-0-IDFGIF,2025-12-27T16:37:05,3
garsoniera-decomandata-44-92mp-acces-metrou-berceni-comision-0-IDFEWn,GARSONIERA DECOMANDATA | 44.92MP | ACCES METROU BERCENI| COMISION 0%!!,67 500 €,"IMGB, Sectorul 4, Bucuresti",4,2,44.92,https://www.storia.ro/ro/oferta/garsoniera-decomandata-44-92mp-acces-metrou-berceni-comision-0-IDFEWn,2025-12-27T16:37:09,3
garsoniera-mutare-imediata-mobilata-si-utilata-IDFWwy,Garsoniera mutare imediata mobilata si utilata,58 000 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,3,24.0,https://www.storia.ro/ro/oferta/garsoniera-mutare-imediata-mobilata-si-utilata-IDFWwy,2025-12-27T16:37:12,3
direct-dezvoltator-apartament-3-camere-decomandate-sector-3-IDFQZq,Direct Dezvoltator Apartament 3 camere decomandate Sector 3,107 395 €,Direct Dezvoltator Apartament 3 camere decomandate Sector 3,3,3,85.0,https://www.storia.ro/ro/oferta/direct-dezvoltator-apartament-3-camere-decomandate-sector-3-IDFQZq,2025-12-27T16:37:12,3
brancoveanu-huedin-vanzare-2-camere-renovat-mobilat-modern-IDFUzT,Brancoveanu Huedin vanzare 2 camere renovat mobilat modern,82 500 €,"Berceni, Sectorul 4, Bucuresti",4,2,37.0,https://www.storia.ro/ro/oferta/brancoveanu-huedin-vanzare-2-camere-renovat-mobilat-modern-IDFUzT,2025-12-27T16:37:12,3
giurgiului-straja-vanzare-2-camere-renovat-mobilat-modern-IDFUzx,Giurgiului Straja vanzare 2 camere renovat mobilat modern,80 000 €,"Giurgiului, Sectorul 4, Bucuresti",4,2,37.0,https://www.storia.ro/ro/oferta/giurgiului-straja-vanzare-2-camere-renovat-mobilat-modern-IDFUzx,2025-12-27T16:37:12,3
particular-apart-2-cam-aviatiei-herastrau-baneasa-exclus-agent-IDAAp1,"Particular, apart.2 cam Aviatiei Herastrau Baneasa, exclus agent",235 000 €,"Strada Bilciuresti, Baneasa, Sectorul 1, Bucuresti",1,2,57.0,https://www.storia.ro/ro/oferta/particular-apart-2-cam-aviatiei-herastrau-baneasa-exclus-agent-IDAAp1,2025-12-27T16:37:12,3
apartament-3-camere-compact-titan-pallady-metrou-nicolae-teclu-IDFWDV,Apartament 3 camere compact Titan Pallady Metrou Nicolae Teclu,107 397 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,3,84.95,https://www.storia.ro/ro/oferta/apartament-3-camere-compact-titan-pallady-metrou-nicolae-teclu-IDFWDV,2025-12-27T16:37:12,3
apartament-4-camere-compact-titan-pallady-metrou-nicolae-teclu-IDFWDW,Apartament 4 camere compact Titan Pallady Metrou Nicolae Teclu,125 455 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,4,99.15,https://www.storia.ro/ro/oferta/apartament-4-camere-compact-titan-pallady-metrou-nicolae-teclu-IDFWDW,2025-12-27T16:37:12,3
5-camere-duplex-190-metri-util-interior-metrou-n-teclu-IDFWDT,5 camere duplex 190 metri util interior Metrou N Teclu,295 500 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,5,223.46,https://www.storia.ro/ro/oferta/5-camere-duplex-190-metri-util-interior-metrou-n-teclu-IDFWDT,2025-12-27T16:37:12,3
3-camere-decomandat-2-bai-700-metri-metrou-nicolae-teclu-IDFWDS,3 camere decomandat 2 bai 700 metri Metrou Nicolae Teclu,124 000 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,3,98.17,https://www.storia.ro/ro/oferta/3-camere-decomandat-2-bai-700-metri-metrou-nicolae-teclu-IDFWDS,2025-12-27T16:37:12,3
2-camere-tip-studio-proiect-premium-izolatie-fonica-IDFWDQ,2 camere tip studio proiect premium izolatie fonica,76 000 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,2,41.71,https://www.storia.ro/ro/oferta/2-camere-tip-studio-proiect-premium-izolatie-fonica-IDFWDQ,2025-12-27T16:37:13,3
2-min-metrou-pacii-militari-rotar-park-1-2cam-nou-bloc-2018-proprietar-IDFIoH,"2 min metrou Pacii,Militari,Rotar Park 1,2cam nou,bloc 2018,proprietar",159 000 €,"Bulevardul Iuliu Maniu, Militari, Sectorul 6, Bucuresti",6,2,52.0,https://www.storia.ro/ro/oferta/2-min-metrou-pacii-militari-rotar-park-1-2cam-nou-bloc-2018-proprietar-IDFIoH,2025-12-27T16:37:13,3
3-camere-tip-duplex-7-minute-fata-de-metrou-n-teclu-IDFWDP,3 camere tip duplex 7 minute fata de Metrou N Teclu,151 500 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,3,118.22,https://www.storia.ro/ro/oferta/3-camere-tip-duplex-7-minute-fata-de-metrou-n-teclu-IDFWDP,2025-12-27T16:37:13,3
2-camere-decomandat-cu-acces-metrou-aparatori-in-constructie-IDEZTH,"2 camere decomandat, cu acces metrou Aparatori, in constructie",71 500 €,"IMGB, Sectorul 4, Bucuresti",4,2,57.0,https://www.storia.ro/ro/oferta/2-camere-decomandat-cu-acces-metrou-aparatori-in-constructie-IDEZTH,2025-12-27T16:37:13,3
promotie-tva-21-inclus-2-camere-in-constructie-bloc-nou-sector-4-IDF0Pj,"PROMOTIE TVA 21 % Inclus, 2 camere in constructie, bloc nou Sector 4",71 995 €,"PROMOTIE TVA 21 % Inclus, 2 camere in constructie, bloc nou Sector 4",4,2,50.0,https://www.storia.ro/ro/oferta/promotie-tva-21-inclus-2-camere-in-constructie-bloc-nou-sector-4-IDF0Pj,2025-12-27T16:37:13,3
promotie-tva-21-inclus-garsoniera-in-constructie-bloc-nou-sector-4-IDF0Ob,PROMOTIE TVA 21 % Inclus Garsoniera in constructie bloc nou Sector 4,61 500 €,PROMOTIE TVA 21 % Inclus Garsoniera in constructie bloc nou Sector 4,4,2,37.0,https://www.storia.ro/ro/oferta/promotie-tva-21-inclus-garsoniera-in-constructie-bloc-nou-sector-4-IDF0Ob,2025-12-27T16:37:16,3
promotie-tva-21-inclus-2-camere-decomandat-bloc-nou-metrou-aparatori-IDF0Qm,"PROMOTIE TVA 21% inclus 2 camere decomandat, bloc nou Metrou Aparatori",86 550 €,"IMGB, Sectorul 4, Bucuresti",4,2,57.0,https://www.storia.ro/ro/oferta/promotie-tva-21-inclus-2-camere-decomandat-bloc-nou-metrou-aparatori-IDF0Qm,2025-12-27T16:37:16,3
apartament-2-camere-mobilat-IDFWDM,Apartament 2 camere mobilat,35 000 €,"Rahova, Sectorul 5, Bucuresti",5,2,36.0,https://www.storia.ro/ro/oferta/apartament-2-camere-mobilat-IDFWDM,2025-12-27T16:37:16,3
metrou-berceni-15-min-2-camere-47-mpu-parcare-mobilat-utilat-IDFl02,Metrou Berceni 15 min - 2 camere 47 Mpu + Parcare Mobilat Utilat,94 000 €,"IMGB, Sectorul 4, Bucuresti",4,2,47.0,https://www.storia.ro/ro/oferta/metrou-berceni-15-min-2-camere-47-mpu-parcare-mobilat-utilat-IDFl02,2025-12-27T16:37:16,3
metrou-berceni-5-min-2-camere-acte-gata-bucatarie-mobila-utilat-tva-IDFd9S,Metrou Berceni 5 min - 2 camere ACTE GATA Bucatarie Mobila Utilat +TVA,85 000 €,"IMGB, Sectorul 4, Bucuresti",4,2,53.0,https://www.storia.ro/ro/oferta/metrou-berceni-5-min-2-camere-acte-gata-bucatarie-mobila-utilat-tva-IDFd9S,2025-12-27T16:37:16,3
drumul-taberei-bloc-1984-apartament-3-camere-2-grupuri-sanitare-IDFUBu,"Drumul Taberei-Bloc 1984,Apartament 3 Camere .2 Grupuri Sanitare",110 000 €,"Strada Constantin Titel Petrescu, Drumul Taberei, Sectorul 6, Bucuresti",6,3,75.0,https://www.storia.ro/ro/oferta/drumul-taberei-bloc-1984-apartament-3-camere-2-grupuri-sanitare-IDFUBu,2025-12-27T16:37:16,3
studio-de-vnzare-west-avenue-ideal-pentru-investiie-militari-IDFUhS,Studio de vânzare West Avenue| Ideal pentru investiție | Militari,79 860 €,"Militari, Sectorul 6, Bucuresti",6,2,44.0,https://www.storia.ro/ro/oferta/studio-de-vnzare-west-avenue-ideal-pentru-investiie-militari-IDFUhS,2025-12-27T16:37:16,3
apartament-2-camere-decomandate-theodor-pallady-sector-3-IDFQ9h,Apartament 2 camere decomandate Theodor Pallady Sector 3,83 655 €,Apartament 2 camere decomandate Theodor Pallady Sector 3,3,2,64.35,https://www.storia.ro/ro/oferta/apartament-2-camere-decomandate-theodor-pallady-sector-3-IDFQ9h,2025-12-27T16:37:17,3
apartament-3-camere-metrou-teclu-theodor-pallady-sector-3-IDFQ98,Apartament 3 camere-Metrou Teclu-Theodor Pallady-Sector 3,108 000 €,Apartament 3 camere-Metrou Teclu-Theodor Pallady-Sector 3,3,3,82.18,https://www.storia.ro/ro/oferta/apartament-3-camere-metrou-teclu-theodor-pallady-sector-3-IDFQ98,2025-12-27T16:37:17,3
apartament-2-camere-direct-dezvoltator-metrou-nicolae-teclu-IDFKHG,Apartament 2 camere Direct Dezvoltator Metrou Nicolae Teclu,83 500 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,2,54.54,https://www.storia.ro/ro/oferta/apartament-2-camere-direct-dezvoltator-metrou-nicolae-teclu-IDFKHG,2025-12-27T16:37:17,3
apartament-2-camere-titan-pallady-finalizare-rapida-IDFTqM,Apartament 2 Camere Titan-Pallady Finalizare Rapida,82 979 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,2,50.29,https://www.storia.ro/ro/oferta/apartament-2-camere-titan-pallady-finalizare-rapida-IDFTqM,2025-12-27T16:37:17,3
3-camere-mansarda-scara-interioara-sauna-la-12-min-de-metrou-berceni-IDFkZ2,"3 camere +mansarda scara interioara, sauna la 12 min de metrou Berceni",125 000 €,,,3,111.0,https://www.storia.ro/ro/oferta/3-camere-mansarda-scara-interioara-sauna-la-12-min-de-metrou-berceni-IDFkZ2,2025-12-27T16:37:20,3
ocazie-garsoniera-decomandata-cu-curte-la-doar-950-m-metrou-aparatori-IDFxhD,OCAZIE Garsoniera decomandata cu curte la doar 950 m Metrou Aparatori,69 800 €,"IMGB, Sectorul 4, Bucuresti",4,3,52.0,https://www.storia.ro/ro/oferta/ocazie-garsoniera-decomandata-cu-curte-la-doar-950-m-metrou-aparatori-IDFxhD,2025-12-27T16:37:23,3
metrou-berceni-5-min-2-camere-acte-gata-proiect-amenajare-premium-IDFfsP,"Metrou Berceni 5 min - 2 camere Acte Gata , proiect amenajare premium",84 990 €,"IMGB, Sectorul 4, Bucuresti",4,2,53.0,https://www.storia.ro/ro/oferta/metrou-berceni-5-min-2-camere-acte-gata-proiect-amenajare-premium-IDFfsP,2025-12-27T16:37:23,3
direct-dezvoltator-apartament-2-camere-theodor-pallady-IDFQ9y,Direct Dezvoltator Apartament 2 camere Theodor Pallady,78 409 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,2,61.9,https://www.storia.ro/ro/oferta/direct-dezvoltator-apartament-2-camere-theodor-pallady-IDFQ9y,2025-12-27T16:37:23,3
apartament-3-camere-71mp-postalionului-IDFUxM,Apartament 3 camere- 71mp-Postalionului-,100 500 €,"IMGB, Sectorul 4, Bucuresti",4,3,71.0,https://www.storia.ro/ro/oferta/apartament-3-camere-71mp-postalionului-IDFUxM,2025-12-27T16:37:23,3
apartament-cu-3-camere-decomandat-langa-parcul-tudor-arghezi-IDE5R8,"Apartament cu 3 camere, decomandat, langa parcul Tudor Arghezi",139 900 €,"IMGB, Sectorul 4, Bucuresti",4,3,94.45,https://www.storia.ro/ro/oferta/apartament-cu-3-camere-decomandat-langa-parcul-tudor-arghezi-IDE5R8,2025-12-27T16:37:23,3
apartament-tip-studio-incalzire-in-pardoseala-zona-aparatorii-patriei-IDBPpK,"Apartament tip studio, incalzire in pardoseala,zona Aparatorii Patriei",85 900 €,"Aparatorii Patriei, Sectorul 4, Bucuresti",4,2,49.2,https://www.storia.ro/ro/oferta/apartament-tip-studio-incalzire-in-pardoseala-zona-aparatorii-patriei-IDBPpK,2025-12-27T16:37:23,3
bd-metalurgiei-apartament-decomandat-cu-2-camere-langa-parc-sect-4-IDFm5f,"Bd Metalurgiei - Apartament decomandat cu 2 camere, langa parc, Sect 4",106 500 €,"Aparatorii Patriei, Sectorul 4, Bucuresti",4,2,59.69,https://www.storia.ro/ro/oferta/bd-metalurgiei-apartament-decomandat-cu-2-camere-langa-parc-sect-4-IDFm5f,2025-12-27T16:37:24,3
apartament-nou-cu-o-camera-finisaje-premium-pasarela-metrou-berceni-IDFDv3,"Apartament nou cu o camera, finisaje premium, pasarela Metrou Berceni",68 000 €,,,2,37.7,https://www.storia.ro/ro/oferta/apartament-nou-cu-o-camera-finisaje-premium-pasarela-metrou-berceni-IDFDv3,2025-12-27T16:37:27,3
apartament-2-camere-de-vanzare-zona-ideala-grand-arena-mall-IDBMoG,"Apartament 2 camere de vanzare, zona ideala, Grand Arena Mall",89 000 €,"IMGB, Sectorul 4, Bucuresti",4,2,58.5,https://www.storia.ro/ro/oferta/apartament-2-camere-de-vanzare-zona-ideala-grand-arena-mall-IDBMoG,2025-12-27T16:37:28,3
locuinta-moderna-finisata-premium-langa-parc-tudor-arghezi-sector-4-IDDH5Y,"Locuinta moderna, finisata premium, langa parc Tudor Arghezi, Sector 4",67 000 €,"Locuinta moderna, finisata premium, langa parc Tudor Arghezi, Sector 4",4,2,38.7,https://www.storia.ro/ro/oferta/locuinta-moderna-finisata-premium-langa-parc-tudor-arghezi-sector-4-IDDH5Y,2025-12-27T16:37:31,3
vanzare-apartament-3-camere-cu-doua-balcoane-decomandat-zona-ideala-IDBLIp,"Vanzare apartament 3 camere cu doua balcoane, decomandat, zona ideala",135 900 €,"IMGB, Sectorul 4, Bucuresti",4,3,86.6,https://www.storia.ro/ro/oferta/vanzare-apartament-3-camere-cu-doua-balcoane-decomandat-zona-ideala-IDBLIp,2025-12-27T16:37:31,3
locuinta-ideala-cu-2-camere-finisaje-premium-zona-aparatorii-patriei-IDDLpo,"Locuinta ideala cu 2 camere, finisaje premium- zona Aparatorii Patriei",99 472 €,"Aparatorii Patriei, Sectorul 4, Bucuresti",4,2,64.35,https://www.storia.ro/ro/oferta/locuinta-ideala-cu-2-camere-finisaje-premium-zona-aparatorii-patriei-IDDLpo,2025-12-27T16:37:31,3
apartament-3-camere-one-lake-district-IDAGGI,Apartament 3 camere | One Lake District,200 000 €,"Strada Gherghitei, Sectorul 2, Bucuresti",2,3,95.1,https://www.storia.ro/ro/oferta/apartament-3-camere-one-lake-district-IDAGGI,2025-12-27T16:37:31,3
apartament-high-end-3-camere-i-one-floreasca-towers-direct-dezvoltator-IDAIOg,Apartament HIGH-End 3 camere I ONE Floreasca Towers direct dezvoltator,412 000 €,"Strada Gara Herastrau, Pipera, Sectorul 2, Bucuresti",2,3,87.5,https://www.storia.ro/ro/oferta/apartament-high-end-3-camere-i-one-floreasca-towers-direct-dezvoltator-IDAIOg,2025-12-27T16:37:32,3
apartament-nou-in-sectorul-4-2-camere-moderne-grand-arena-mall-com-IDDEyn,"Apartament nou in Sectorul 4 - 2 camere moderne, Grand Arena Mall, Com",76 700 €,"Apartament nou in Sectorul 4 - 2 camere moderne, Grand Arena Mall, Com",4,2,53.1,https://www.storia.ro/ro/oferta/apartament-nou-in-sectorul-4-2-camere-moderne-grand-arena-mall-com-IDDEyn,2025-12-27T16:37:32,3
apartament-nou-compartimentare-moderna-postalionului-comision-0-IDEhbQ,"Apartament nou, compartimentare moderna - Postalionului, Comision 0%",76 800 €,"IMGB, Sectorul 4, Bucuresti",4,2,44.6,https://www.storia.ro/ro/oferta/apartament-nou-compartimentare-moderna-postalionului-comision-0-IDEhbQ,2025-12-27T16:37:32,3
comision-0-apartament-modern-43-35-mp-zona-grand-arena-sector-4-IDDGPK,"Comision 0! Apartament modern, 43.35 mp, zona Grand Arena, Sector 4",70 000 €,"Comision 0! Apartament modern, 43.35 mp, zona Grand Arena, Sector 4",4,2,44.72,https://www.storia.ro/ro/oferta/comision-0-apartament-modern-43-35-mp-zona-grand-arena-sector-4-IDDGPK,2025-12-27T16:37:35,3
apartament-modern-cu-2-dormitoare-si-2-bai-zona-bd-brancoveanu-IDEh2w,Apartament modern cu 2 dormitoare si 2 bai - zona Bd Brancoveanu,141 120 €,"Progresul, Sectorul 4, Bucuresti",4,3,78.4,https://www.storia.ro/ro/oferta/apartament-modern-cu-2-dormitoare-si-2-bai-zona-bd-brancoveanu-IDEh2w,2025-12-27T16:37:36,3
apartament-modern-3-camere-metalurgiei-stradal-parc-tudor-arghezi-IDBIlZ,"Apartament modern 3 camere, Metalurgiei stradal, Parc Tudor Arghezi",171 273 €,"Aparatorii Patriei, Sectorul 4, Bucuresti",4,3,97.87,https://www.storia.ro/ro/oferta/apartament-modern-3-camere-metalurgiei-stradal-parc-tudor-arghezi-IDBIlZ,2025-12-27T16:37:36,3
apartament-spatios-2-camere-acces-rapid-metrou-sector-4-0-comision-IDCU17,"Apartament spatios 2 camere, acces rapid metrou, Sector 4 - 0 comision",102 500 €,"Apartament spatios 2 camere, acces rapid metrou, Sector 4 - 0 comision",4,2,60.56,https://www.storia.ro/ro/oferta/apartament-spatios-2-camere-acces-rapid-metrou-sector-4-0-comision-IDCU17,2025-12-27T16:37:36,3
ocazie-garsoniera-plaza-residence-faza-5-lujerului-politehnica-IDFRnz,Ocazie Garsoniera Plaza Residence Faza 5 Lujerului Politehnica,118 000 €,"Bulevardul Timisoara, Militari, Sectorul 6, Bucuresti",6,2,40.0,https://www.storia.ro/ro/oferta/ocazie-garsoniera-plaza-residence-faza-5-lujerului-politehnica-IDFRnz,2025-12-27T16:37:39,3
ap-nou-2cam-119500euro-belvedere-IDFSye,Ap nou 2cam. 119500euro Belvedere,119 500 €,"Strada Lucacesti, Crangasi, Sectorul 6, Bucuresti",6,2,46.0,https://www.storia.ro/ro/oferta/ap-nou-2cam-119500euro-belvedere-IDFSye,2025-12-27T16:37:39,3
apartament-52-mp-mobilat-loc-de-parcare-subteran-IDFQmM,"Apartament 52 mp, mobilat + loc de parcare subteran",185 000 €,"Soseaua Fabrica de Glucoza, Pipera, Sectorul 2, Bucuresti",2,2,52.0,https://www.storia.ro/ro/oferta/apartament-52-mp-mobilat-loc-de-parcare-subteran-IDFQmM,2025-12-27T16:37:39,3
victoriei-buzesti-apartament-modern-super-investitie-IDElEL,Victoriei Buzesti apartament modern super investitie,138 500 €,"Strada Buzesti, Victoriei, Sectorul 1, Bucuresti",1,3,58.0,https://www.storia.ro/ro/oferta/victoriei-buzesti-apartament-modern-super-investitie-IDElEL,2025-12-27T16:37:39,3
titan-metrou-1-decembrie-IDFSrA,Titan Metrou 1 Decembrie,72 000 €,"Bulevardul 1 Decembrie 1918, Titan, Sectorul 3, Bucuresti",3,2,39.0,https://www.storia.ro/ro/oferta/titan-metrou-1-decembrie-IDFSrA,2025-12-27T16:37:39,3
oportunitate-apartament-3-camere-unirii-comision-0-IDDUqa,Oportunitate! Apartament 3 camere Unirii Comision 0%,154 000 €,"Strada Ionescu Gh. Gion, Centrul Civic, Sectorul 3, Bucuresti",3,3,90.0,https://www.storia.ro/ro/oferta/oportunitate-apartament-3-camere-unirii-comision-0-IDDUqa,2025-12-27T16:37:39,3
apartament-elegant-2-cam-cu-istorie-rafinament-i-faciliti-premium-IDFOCv,"Apartament elegant 2 cam cu istorie, rafinament și facilități premium",270 000 €,"Strada Profesor Ion Filibiliu, Centrul Civic, Sectorul 3, Bucuresti",3,2,59.0,https://www.storia.ro/ro/oferta/apartament-elegant-2-cam-cu-istorie-rafinament-i-faciliti-premium-IDFOCv,2025-12-27T16:37:39,3
apartament-superb-2-camere-metrou-lujerului-parcul-liniei-IDFW9P,Apartament superb 2 camere Metrou Lujerului | Parcul Liniei,125 000 €,"Bulevardul Nicolae Balcescu, Cismigiu, Sectorul 1, Bucuresti",1,2,39.0,https://www.storia.ro/ro/oferta/apartament-superb-2-camere-metrou-lujerului-parcul-liniei-IDFW9P,2025-12-27T16:37:39,3
rahova-ispirescu-proprietar-vnd-ap-2c-renovat-utilat-mobilat-la-cheie-IDFBD3,Rahova-Ispirescu proprietar vând ap 2c renovat utilat mobilat la cheie,79 000 €,"Rahova, Sectorul 5, Bucuresti",5,2,47.0,https://www.storia.ro/ro/oferta/rahova-ispirescu-proprietar-vnd-ap-2c-renovat-utilat-mobilat-la-cheie-IDFBD3,2025-12-27T16:37:39,3
apartament-modern-central-60-mp-bloc-mai-parcare-boxa-IDFIjv,"Apartament modern central, 60 mp - bloc MAI, parcare & boxa",197 000 €,"Strada Nerva Traian, Nerva Traian, Sectorul 3, Bucuresti",3,2,60.0,https://www.storia.ro/ro/oferta/apartament-modern-central-60-mp-bloc-mai-parcare-boxa-IDFIjv,2025-12-27T16:37:40,3
p-ta-victoriei-ap-2-cam-mob-util-excelent-pt-investitie-IDFK1H,"P-ta Victoriei-Ap. 2 cam, mob/util, excelent pt. investitie",81 900 €,"Intrarea Doctor Iacob Felix, Gara de Nord, Sectorul 1, Bucuresti",1,2,38.0,https://www.storia.ro/ro/oferta/p-ta-victoriei-ap-2-cam-mob-util-excelent-pt-investitie-IDFK1H,2025-12-27T16:37:40,3
vand-apartament-2-camere-mircea-voda-timpuri-noi-IDFP6h,Vand apartament 2 camere Mircea Voda/ Timpuri Noi,191 000 €,"Bulevardul Mircea Voda, Nerva Traian, Sectorul 3, Bucuresti",3,2,62.0,https://www.storia.ro/ro/oferta/vand-apartament-2-camere-mircea-voda-timpuri-noi-IDFP6h,2025-12-27T16:37:40,3
vand-garsoniera-mobilata-tei-facultatea-de-constructii-IDFReY,Vand garsoniera mobilata Tei/ Facultatea de Constructii,43 000 €,"Strada Luntrei, Tei, Sectorul 2, Bucuresti",2,2,22.0,https://www.storia.ro/ro/oferta/vand-garsoniera-mobilata-tei-facultatea-de-constructii-IDFReY,2025-12-27T16:37:43,3
apartament-2-camere-proprietar-nu-se-percepe-tva-IDFUww,Apartament 2 camere PROPRIETAR ( nu se percepe Tva ),148 000 €,"Drumul Gura Ariesului, Theodor Pallady, Sectorul 3, Bucuresti",3,2,89.0,https://www.storia.ro/ro/oferta/apartament-2-camere-proprietar-nu-se-percepe-tva-IDFUww,2025-12-27T16:37:49,4
apartament-2-camere-studio-nou-finalizat-titan-centrala-IDFIUp,apartament 2 camere studio nou finalizat titan centrala,87 000 €,"Drumul Gura Calitei, Theodor Pallady, Sectorul 3, Bucuresti",3,2,62.0,https://www.storia.ro/ro/oferta/apartament-2-camere-studio-nou-finalizat-titan-centrala-IDFIUp,2025-12-27T16:37:49,4
0-comision-upground-metrou-pipera-3-camere-terasa-95mp-i-2-bai-dr-IDFMMg,"0% Comision! UpGround Metrou Pipera, 3 camere+terasa, 95mp I 2 bai, dr",260 000 €,"Soseaua Fabrica de Glucoza, Pipera, Sectorul 2, Bucuresti",2,3,86.0,https://www.storia.ro/ro/oferta/0-comision-upground-metrou-pipera-3-camere-terasa-95mp-i-2-bai-dr-IDFMMg,2025-12-27T16:37:50,4
finalizat-metrou-3-cam-2-terase-98-mp-etaj-8-11-an-2025-loc-p-IDEzIv,"FINALIZAT | metrou | 3 cam, 2 terase, 98 mp, etaj 8/11, an 2025, loc p",177 000 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,3,98.0,https://www.storia.ro/ro/oferta/finalizat-metrou-3-cam-2-terase-98-mp-etaj-8-11-an-2025-loc-p-IDEzIv,2025-12-27T16:37:50,4
apartament-4-camere-cu-terasa-51mp-metrou-nicolae-teclu-IDFU5c,Apartament 4 Camere cu terasa 51mp Metrou Nicolae Teclu,169 960 €,"Theodor Pallady, Sectorul 3, Bucuresti",3,4,154.3,https://www.storia.ro/ro/oferta/apartament-4-camere-cu-terasa-51mp-metrou-nicolae-teclu-IDFU5c,2025-12-27T16:37:50,4
apartament-cu-3-camere-ghica-apartments-baicului-IDFWuP,Apartament cu 3 camere - Ghica Apartments - Baicului,165 000 €,"Strada Baicului, Electronicii, Sectorul 2, Bucuresti",2,3,71.3,https://www.storia.ro/ro/oferta/apartament-cu-3-camere-ghica-apartments-baicului-IDFWuP,2025-12-27T16:37:50,4
nou-studio-exceptional-foarte-aproape-de-metrou-IDFAqq,NOU! Studio exceptional foarte aproape de metrou!,63 700 €,,,2,51.0,https://www.storia.ro/ro/oferta/nou-studio-exceptional-foarte-aproape-de-metrou-IDFAqq,2025-12-27T16:37:54,4
de-neratat-garsoniera-perfecta-la-doar-5-minute-de-metrou-berceni-IDFApW,DE NERATAT! Garsoniera perfecta la doar 5 minute de metrou Berceni!,49 600 €,,,2,40.0,https://www.storia.ro/ro/oferta/de-neratat-garsoniera-perfecta-la-doar-5-minute-de-metrou-berceni-IDFApW,2025-12-27T16:37:56,4
promotie-studio-spatios-44mp-metrou-berceni-15-min-stb-parc-IDFzDU,"PROMOTIE!! Studio spatios 44mp ,Metrou Berceni 15 min , Stb ,Parc",56 605 €,,,2,44.0,https://www.storia.ro/ro/oferta/promotie-studio-spatios-44mp-metrou-berceni-15-min-stb-parc-IDFzDU,2025-12-27T16:38:00,4
nou-apartament-2-camere-superb-la-doar-15-minute-de-metrou-IDFAoU,NOU! Apartament 2 camere superb la doar 15 minute de metrou!,81 700 €,,,2,67.0,https://www.storia.ro/ro/oferta/nou-apartament-2-camere-superb-la-doar-15-minute-de-metrou-IDFAoU,2025-12-27T16:38:03,4
oferta-apartament-cu-3-camere-superb-la-doar-15-minute-de-metrou-IDFApA,Oferta! Apartament cu 3 camere superb la doar 15 minute de metrou!,87 500 €,,,3,70.0,https://www.storia.ro/ro/oferta/oferta-apartament-cu-3-camere-superb-la-doar-15-minute-de-metrou-IDFApA,2025-12-27T16:38:06,4
